timestamp,x,y,magnetic_field,source,line_id
1777112329.3,-2.60060459,8.14125963,32568.0899,airborne,A (16)
1777112329.4,-2.60059709,8.14125222,32568.13745,airborne,A (16)
1777112329.5,-2.60058959,8.1412448,32568.1934,airborne,A (16)
1777112329.6,-2.60058209,8.14123739,32568.268,airborne,A (16)
1777112329.7,-2.60057459,8.14122997,32568.23705,airborne,A (16)
1777112329.8,-2.60056708,8.14122256,32568.3729,airborne,A (16)
1777112329.9,-2.60055959,8.14121514,32568.4755,airborne,A (16)
1777112330.0,-2.60055208,8.14120772,32568.4387,airborne,A (16)
1777112330.1,-2.60054454,8.14120028,32568.44695,airborne,A (16)
1777112330.2,-2.60053698,8.14119283,32568.418,airborne,A (16)
1777112330.3,-2.60052943,8.14118538,32568.47515,airborne,A (16)
1777112330.4,-2.60052188,8.14117793,32568.44795,airborne,A (16)
1777112330.5,-2.60051433,8.14117048,32568.55515,airborne,A (16)
1777112330.6,-2.60050678,8.14116303,32568.6984,airborne,A (16)
1777112330.7,-2.60049923,8.14115558,32568.78595,airborne,A (16)
1777112330.8,-2.60049168,8.14114813,32568.78115,airborne,A (16)
1777112330.9,-2.60048413,8.14114067,32568.82395,airborne,A (16)
1777112331.0,-2.60047659,8.14113323,32568.95155,airborne,A (16)
1777112331.1,-2.60046909,8.14112579,32569.03175,airborne,A (16)
1777112331.2,-2.60046161,8.14111836,32569.0788,airborne,A (16)
1777112331.3,-2.60045413,8.14111093,32569.0911,airborne,A (16)
1777112331.4,-2.60044665,8.14110349,32569.06945,airborne,A (16)
1777112331.5,-2.60043916,8.14109606,32569.25745,airborne,A (16)
1777112331.6,-2.60043168,8.14108863,32569.362,airborne,A (16)
1777112331.7,-2.60042419,8.1410812,32569.30805,airborne,A (16)
1777112331.8,-2.60041671,8.14107376,32569.4272,airborne,A (16)
1777112331.9,-2.60040923,8.14106633,32569.3783,airborne,A (16)
1777112332.0,-2.60040174,8.1410589,32569.28935,airborne,A (16)
1777112332.1,-2.60039425,8.14105151,32569.4098,airborne,A (16)
1777112332.2,-2.60038675,8.14104413,32569.40325,airborne,A (16)
1777112332.3,-2.60037925,8.14103674,32569.31615,airborne,A (16)
1777112332.4,-2.60037175,8.14102935,32569.37645,airborne,A (16)
1777112332.5,-2.60036425,8.14102197,32569.47515,airborne,A (16)
1777112332.6,-2.60035676,8.14101458,32569.39565,airborne,A (16)
1777112332.7,-2.60034926,8.1410072,32569.3158,airborne,A (16)
1777112332.8,-2.60034176,8.14099981,32569.37295,airborne,A (16)
1777112332.9,-2.60033427,8.14099243,32569.50365,airborne,A (16)
1777112333.0,-2.60032676,8.14098503,32569.41195,airborne,A (16)
1777112333.1,-2.60031922,8.14097757,32569.4445,airborne,A (16)
1777112333.2,-2.60031166,8.14097008,32569.55165,airborne,A (16)
1777112333.3,-2.60030411,8.1409626,32569.53265,airborne,A (16)
1777112333.4,-2.60029656,8.14095512,32569.67805,airborne,A (16)
1777112333.5,-2.600289,8.14094764,32569.6817,airborne,A (16)
1777112333.6,-2.60028145,8.14094016,32569.6926,airborne,A (16)
1777112333.7,-2.6002739,8.14093268,32569.836,airborne,A (16)
1777112333.8,-2.60026634,8.1409252,32569.8818,airborne,A (16)
1777112333.9,-2.60025878,8.14091772,32569.8875,airborne,A (16)
1777112334.0,-2.60025124,8.14091025,32570.0947,airborne,A (16)
1777112334.1,-2.60024378,8.1409028,32570.1453,airborne,A (16)
1777112334.2,-2.60023634,8.14089537,32570.1826,airborne,A (16)
1777112334.3,-2.60022889,8.14088794,32570.20615,airborne,A (16)
1777112334.4,-2.60022144,8.1408805,32570.2174,airborne,A (16)
1777112334.5,-2.60021399,8.14087307,32570.285,airborne,A (16)
1777112334.6,-2.60020654,8.14086563,32570.2999,airborne,A (16)
1777112334.7,-2.60019909,8.1408582,32570.3461,airborne,A (16)
1777112334.8,-2.60019164,8.14085077,32570.38295,airborne,A (16)
1777112334.9,-2.60018419,8.14084333,32570.4097,airborne,A (16)
1777112335.0,-2.60017674,8.14083589,32570.38735,airborne,A (16)
1777112335.1,-2.60016926,8.14082842,32570.28675,airborne,A (16)
1777112335.2,-2.60016177,8.14082093,32570.28165,airborne,A (16)
1777112335.3,-2.60015429,8.14081345,32570.38685,airborne,A (16)
1777112335.4,-2.6001468,8.14080597,32570.3253,airborne,A (16)
1777112335.5,-2.60013932,8.14079849,32570.24185,airborne,A (16)
1777112335.6,-2.60013183,8.140791,32570.33935,airborne,A (16)
1777112335.7,-2.60012435,8.14078352,32570.4634,airborne,A (16)
1777112335.8,-2.60011686,8.14077604,32570.4294,airborne,A (16)
1777112335.9,-2.60010938,8.14076857,32570.408,airborne,A (16)
1777112336.0,-2.60010188,8.14076106,32570.47115,airborne,A (16)
1777112336.1,-2.6000943,8.14075341,32570.5752,airborne,A (16)
1777112336.2,-2.60008669,8.14074572,32570.4902,airborne,A (16)
1777112336.3,-2.60007908,8.14073803,32570.5544,airborne,A (16)
1777112336.4,-2.60007148,8.14073035,32570.64185,airborne,A (16)
1777112336.5,-2.60006388,8.14072267,32570.7042,airborne,A (16)
1777112336.6,-2.60005628,8.14071499,32570.7659,airborne,A (16)
1777112336.7,-2.60004868,8.14070731,32570.73375,airborne,A (16)
1777112336.8,-2.60004107,8.14069963,32570.80025,airborne,A (16)
1777112336.9,-2.60003347,8.14069195,32570.8535,airborne,A (16)
1777112337.0,-2.60002587,8.14068426,32570.88825,airborne,A (16)
1777112337.1,-2.60001822,8.14067654,32570.9186,airborne,A (16)
1777112337.2,-2.60001057,8.1406688,32570.95335,airborne,A (16)
1777112337.3,-2.60000292,8.14066106,32570.9891,airborne,A (16)
1777112337.4,-2.59999527,8.14065333,32570.8682,airborne,A (16)
1777112337.5,-2.59998762,8.14064559,32570.86695,airborne,A (16)
1777112337.6,-2.59997998,8.14063786,32570.89655,airborne,A (16)
1777112337.7,-2.59997233,8.14063012,32570.8617,airborne,A (16)
1777112337.8,-2.59996468,8.14062239,32570.89095,airborne,A (16)
1777112337.9,-2.59995704,8.14061467,32570.90035,airborne,A (16)
1777112338.0,-2.59994936,8.1406069,32570.9295,airborne,A (16)
1777112338.1,-2.59994153,8.14059901,32570.90425,airborne,A (16)
1777112338.2,-2.59993365,8.14059108,32570.8911,airborne,A (16)
1777112338.3,-2.59992579,8.14058317,32570.93035,airborne,A (16)
1777112338.4,-2.59991792,8.14057525,32570.90055,airborne,A (16)
1777112338.5,-2.59991006,8.14056733,32570.91905,airborne,A (16)
1777112338.6,-2.59990219,8.14055942,32570.8213,airborne,A (16)
1777112338.7,-2.59989433,8.1405515,32570.81465,airborne,A (16)
1777112338.8,-2.59988646,8.14054358,32570.98655,airborne,A (16)
1777112338.9,-2.5998786,8.14053567,32571.11765,airborne,A (16)
1777112339.0,-2.59987073,8.14052774,32571.00705,airborne,A (16)
1777112339.1,-2.59986283,8.14051976,32571.0031,airborne,A (16)
1777112339.2,-2.59985493,8.14051175,32571.0957,airborne,A (16)
1777112339.3,-2.59984702,8.14050375,32571.05035,airborne,A (16)
1777112339.4,-2.59983912,8.14049576,32571.0165,airborne,A (16)
1777112339.5,-2.59983122,8.14048776,32571.118,airborne,A (16)
1777112339.6,-2.59982332,8.14047976,32571.20105,airborne,A (16)
1777112339.7,-2.59981542,8.14047176,32571.2486,airborne,A (16)
1777112339.8,-2.59980751,8.14046376,32571.2165,airborne,A (16)
1777112339.9,-2.59979961,8.14045577,32571.1492,airborne,A (16)
1777112340.0,-2.59979171,8.14044777,32571.25505,airborne,A (16)
1777112340.1,-2.59978384,8.14043974,32571.3755,airborne,A (16)
1777112340.2,-2.59977597,8.1404317,32571.4899,airborne,A (16)
1777112340.3,-2.5997681,8.14042367,32571.64135,airborne,A (16)
1777112340.4,-2.59976024,8.14041564,32571.6825,airborne,A (16)
1777112340.5,-2.59975237,8.1404076,32571.76675,airborne,A (16)
1777112340.6,-2.5997445,8.14039957,32571.8438,airborne,A (16)
1777112340.7,-2.59973663,8.14039154,32571.8516,airborne,A (16)
1777112340.8,-2.59972876,8.1403835,32571.9261,airborne,A (16)
1777112340.9,-2.59972078,8.14037539,32572.01195,airborne,A (16)
1777112341.0,-2.59971314,8.14036752,32572.1038,airborne,A (16)
1777112341.1,-2.59970665,8.14036051,32572.0457,airborne,A (16)
1777112341.2,-2.59970049,8.14035374,32572.0067,airborne,A (16)
1777112341.3,-2.59969423,8.14034689,32571.99655,airborne,A (16)
1777112341.4,-2.59968796,8.14034004,32572.01405,airborne,A (16)
1777112341.5,-2.59968169,8.14033319,32571.8317,airborne,A (16)
1777112341.6,-2.59967543,8.14032634,32571.7431,airborne,A (16)
1777112341.7,-2.59966916,8.14031949,32571.61145,airborne,A (16)
1777112341.8,-2.59966289,8.14031264,32571.46555,airborne,A (16)
1777112341.9,-2.59965647,8.14030564,32571.36185,airborne,A (16)
1777112342.0,-2.59965051,8.14029908,32571.3367,airborne,A (16)
1777112342.1,-2.59964607,8.14029398,32571.20125,airborne,A (16)
1777112342.2,-2.59964208,8.14028931,32570.9801,airborne,A (16)
1777112342.3,-2.59963794,8.1402845,32570.96515,airborne,A (16)
1777112342.4,-2.5996338,8.14027969,32571.10745,airborne,A (16)
1777112342.5,-2.59962966,8.14027488,32570.98255,airborne,A (16)
1777112342.6,-2.59962552,8.14027007,32571.02585,airborne,A (16)
1777112342.7,-2.59962138,8.14026525,32570.99765,airborne,A (16)
1777112342.8,-2.59961724,8.14026044,32570.94655,airborne,A (16)
1777112342.9,-2.59961301,8.14025554,32570.89875,airborne,A (16)
1777112343.0,-2.59960906,8.14025091,32570.78735,airborne,A (16)
1777112343.1,-2.59960606,8.14024725,32570.7671,airborne,A (16)
1777112343.2,-2.59960334,8.14024387,32570.7738,airborne,A (16)
1777112343.3,-2.59960053,8.1402404,32570.71555,airborne,A (16)
1777112343.4,-2.59959772,8.14023693,32570.9234,airborne,A (16)
1777112343.5,-2.59959491,8.14023345,32570.9488,airborne,A (16)
1777112343.6,-2.59959209,8.14022998,32570.84715,airborne,A (16)
1777112343.7,-2.59958928,8.14022651,32570.7921,airborne,A (16)
1777112343.8,-2.59958647,8.14022303,32570.59395,airborne,A (16)
1777112343.9,-2.59958376,8.14021947,32570.41845,airborne,A (16)
1777112344.0,-2.59958074,8.14021617,32570.33255,airborne,A (16)
1777112344.1,-2.59957689,8.14021358,32570.10905,airborne,A (16)
1777112344.2,-2.59957273,8.14021124,32569.65575,airborne,A (16)
1777112344.3,-2.59956866,8.14020881,32569.17725,airborne,A (16)
1777112344.4,-2.59956459,8.14020636,32568.5994,airborne,A (16)
1777112344.5,-2.5995605,8.14020391,32567.99315,airborne,A (16)
1777112344.6,-2.5995564,8.14020145,32567.3257,airborne,A (16)
1777112344.7,-2.59955229,8.14019898,32566.65305,airborne,A (16)
1777112344.8,-2.59954817,8.14019651,32566.0296,airborne,A (16)
1777112344.9,-2.59954423,8.14019383,32565.3322,airborne,A (16)
1777112345.0,-2.59953969,8.14019174,32564.67115,airborne,A (16)
1777112345.1,-2.59953312,8.14019162,32564.12945,airborne,A (16)
1777112345.2,-2.59952594,8.14019209,32563.6005,airborne,A (16)
1777112345.3,-2.59951894,8.14019235,32563.19215,airborne,A (16)
1777112345.4,-2.59951193,8.14019262,32562.94625,airborne,A (16)
1777112345.5,-2.59950491,8.14019288,32562.6998,airborne,A (16)
1777112345.6,-2.59949788,8.14019314,32562.67865,airborne,A (16)
1777112345.7,-2.59949083,8.1401934,32562.8956,airborne,A (16)
1777112345.8,-2.59948376,8.14019366,32563.2017,airborne,A (16)
1777112345.9,-2.59947659,8.14019368,32563.6411,airborne,A (16)
1777112346.0,-2.59946971,8.14019443,32564.2719,airborne,A (16)
1777112346.1,-2.59946387,8.14019756,32564.88675,airborne,A (16)
1777112346.2,-2.59945833,8.14020142,32565.3916,airborne,A (16)
1777112346.3,-2.59945267,8.14020505,32565.97745,airborne,A (16)
1777112346.4,-2.599447,8.14020868,32566.65405,airborne,A (16)
1777112346.5,-2.5994413,8.14021232,32567.24555,airborne,A (16)
1777112346.6,-2.5994356,8.14021597,32567.74375,airborne,A (16)
1777112346.7,-2.59942988,8.14021962,32568.13855,airborne,A (16)
1777112346.8,-2.59942414,8.14022329,32568.59595,airborne,A (16)
1777112346.9,-2.59941821,8.14022691,32569.0027,airborne,A (16)
1777112347.0,-2.59941282,8.14023072,32569.3073,airborne,A (16)
1777112347.1,-2.59940946,8.14023523,32569.6073,airborne,A (16)
1777112347.2,-2.59940666,8.14023991,32569.7874,airborne,A (16)
1777112347.3,-2.59940367,8.14024454,32569.85895,airborne,A (16)
1777112347.4,-2.59940067,8.14024918,32569.99915,airborne,A (16)
1777112347.5,-2.59939768,8.14025382,32570.13205,airborne,A (16)
1777112347.6,-2.59939468,8.14025846,32570.14355,airborne,A (16)
1777112347.7,-2.59939167,8.14026311,32570.11925,airborne,A (16)
1777112347.8,-2.59938867,8.14026776,32570.1933,airborne,A (16)
1777112347.9,-2.59938572,8.14027246,32570.1788,airborne,A (16)
1777112348.0,-2.5993826,8.14027701,32570.20925,airborne,A (16)
1777112348.1,-2.59937916,8.14028116,32570.2314,airborne,A (16)
1777112348.2,-2.59937554,8.14028515,32570.15545,airborne,A (16)
1777112348.3,-2.59937197,8.1402892,32569.9891,airborne,A (16)
1777112348.4,-2.5993684,8.14029325,32569.88055,airborne,A (16)
1777112348.5,-2.59936482,8.14029732,32569.65875,airborne,A (16)
1777112348.6,-2.59936124,8.14030139,32569.40185,airborne,A (16)
1777112348.7,-2.59935765,8.14030547,32569.1621,airborne,A (16)
1777112348.8,-2.59935405,8.14030955,32568.9625,airborne,A (16)
1777112348.9,-2.59935057,8.14031355,32568.81495,airborne,A (16)
1777112349.0,-2.59934673,8.14031782,32568.7011,airborne,A (16)
1777112349.1,-2.59934154,8.1403228,32568.47785,airborne,A (16)
1777112349.2,-2.59933599,8.14032804,32568.3354,airborne,A (16)
1777112349.3,-2.59933057,8.14033319,32568.27625,airborne,A (16)
1777112349.4,-2.59932514,8.14033834,32568.1605,airborne,A (16)
1777112349.5,-2.59931971,8.14034349,32568.1602,airborne,A (16)
1777112349.6,-2.59931428,8.14034865,32568.127,airborne,A (16)
1777112349.7,-2.59930885,8.1403538,32568.09715,airborne,A (16)
1777112349.8,-2.59930343,8.14035895,32568.25455,airborne,A (16)
1777112349.9,-2.59929786,8.14036414,32568.39615,airborne,A (16)
1777112350.0,-2.5992927,8.14036922,32568.49835,airborne,A (16)
1777112350.1,-2.59928889,8.14037386,32568.5502,airborne,A (16)
1777112350.2,-2.59928548,8.14037838,32568.774,airborne,A (16)
1777112350.3,-2.59928194,8.14038295,32569.111,airborne,A (16)
1777112350.4,-2.59927839,8.14038751,32569.291,airborne,A (16)
1777112350.5,-2.59927484,8.14039208,32569.3147,airborne,A (16)
1777112350.6,-2.59927129,8.14039665,32569.2628,airborne,A (16)
1777112350.7,-2.59926774,8.14040123,32569.21715,airborne,A (16)
1777112350.8,-2.59926418,8.1404058,32569.21135,airborne,A (16)
1777112350.9,-2.59926046,8.14041039,32569.3234,airborne,A (16)
1777112351.0,-2.59925724,8.14041494,32569.3875,airborne,A (16)
1777112351.1,-2.59925565,8.14041931,32569.79025,airborne,A (16)
1777112351.2,-2.59925455,8.14042365,32570.40815,airborne,A (16)
1777112351.3,-2.59925328,8.140428,32570.8517,airborne,A (16)
1777112351.4,-2.599252,8.14043236,32571.0672,airborne,A (16)
1777112351.5,-2.59925073,8.14043673,32570.8241,airborne,A (16)
1777112351.6,-2.59924945,8.14044111,32570.4124,airborne,A (16)
1777112351.7,-2.59924817,8.14044549,32570.00815,airborne,A (16)
1777112351.8,-2.59924689,8.14044989,32569.3984,airborne,A (16)
1777112351.9,-2.59924545,8.14045413,32568.5991,airborne,A (16)
1777112352.0,-2.59924448,8.14045886,32567.64955,airborne,A (16)
1777112352.1,-2.59924512,8.14046522,32566.8496,airborne,A (16)
1777112352.2,-2.59924622,8.14047207,32566.36805,airborne,A (16)
1777112352.3,-2.59924717,8.14047877,32565.96055,airborne,A (16)
1777112352.4,-2.59924812,8.14048547,32565.5948,airborne,A (16)
1777112352.5,-2.59924907,8.14049217,32565.341,airborne,A (16)
1777112352.6,-2.59925002,8.14049889,32565.2722,airborne,A (16)
1777112352.7,-2.59925098,8.1405056,32565.48965,airborne,A (16)
1777112352.8,-2.59925193,8.14051232,32566.04615,airborne,A (16)
1777112352.9,-2.59925269,8.14051915,32566.7209,airborne,A (16)
1777112353.0,-2.59925403,8.14052568,32567.5293,airborne,A (16)
1777112353.1,-2.59925722,8.14053117,32568.3963,airborne,A (16)
1777112353.2,-2.59926099,8.14053637,32569.2549,airborne,A (16)
1777112353.3,-2.59926458,8.14054168,32570.09365,airborne,A (16)
1777112353.4,-2.59926818,8.14054702,32570.74035,airborne,A (16)
1777112353.5,-2.59927178,8.14055236,32571.2005,airborne,A (16)
1777112353.6,-2.59927539,8.14055772,32571.51245,airborne,A (16)
1777112353.7,-2.59927901,8.14056309,32571.44045,airborne,A (16)
1777112353.8,-2.59928264,8.14056848,32571.1847,airborne,A (16)
1777112353.9,-2.59928621,8.14057402,32570.85995,airborne,A (16)
1777112354.0,-2.59929,8.14057913,32570.2884,airborne,A (16)
1777112354.1,-2.59929463,8.14058262,32569.80875,airborne,A (16)
1777112354.2,-2.59929947,8.14058566,32569.47775,airborne,A (16)
1777112354.3,-2.59930424,8.14058885,32569.0654,airborne,A (16)
1777112354.4,-2.59930901,8.14059205,32568.66355,airborne,A (16)
1777112354.5,-2.59931379,8.14059524,32568.42375,airborne,A (16)
1777112354.6,-2.59931857,8.14059843,32568.1842,airborne,A (16)
1777112354.7,-2.59932335,8.14060163,32567.8356,airborne,A (16)
1777112354.8,-2.59932813,8.14060483,32567.54935,airborne,A (16)
1777112354.9,-2.59933294,8.14060794,32567.3175,airborne,A (16)
1777112355.0,-2.59933768,8.14061131,32567.05345,airborne,A (16)
1777112355.1,-2.59934232,8.14061536,32566.69345,airborne,A (16)
1777112355.2,-2.59934689,8.14061966,32566.3164,airborne,A (16)
1777112355.3,-2.5993515,8.14062388,32566.05015,airborne,A (16)
1777112355.4,-2.59935611,8.14062811,32565.64435,airborne,A (16)
1777112355.5,-2.59936072,8.14063234,32565.391,airborne,A (16)
1777112355.6,-2.59936534,8.14063657,32565.16475,airborne,A (16)
1777112355.7,-2.59936996,8.14064081,32564.9822,airborne,A (16)
1777112355.8,-2.59937458,8.14064505,32564.8413,airborne,A (16)
1777112355.9,-2.59937911,8.14064915,32564.7554,airborne,A (16)
1777112356.0,-2.59938394,8.14065368,32564.81475,airborne,A (16)
1777112356.1,-2.59938963,8.14065978,32564.81345,airborne,A (16)
1777112356.2,-2.59939561,8.1406663,32564.72395,airborne,A (16)
1777112356.3,-2.5994015,8.14067268,32564.7602,airborne,A (16)
1777112356.4,-2.59940738,8.14067906,32564.78675,airborne,A (16)
1777112356.5,-2.59941326,8.14068544,32564.8129,airborne,A (16)
1777112356.6,-2.59941915,8.14069182,32564.83655,airborne,A (16)
1777112356.7,-2.59942503,8.1406982,32564.86305,airborne,A (16)
1777112356.8,-2.59943092,8.14070459,32564.94555,airborne,A (16)
1777112356.9,-2.59943668,8.1407109,32565.02105,airborne,A (16)
1777112357.0,-2.59944281,8.14071741,32565.0075,airborne,A (16)
1777112357.1,-2.59945013,8.14072459,32565.02825,airborne,A (16)
1777112357.2,-2.59945781,8.14073195,32565.1211,airborne,A (16)
1777112357.3,-2.59946537,8.14073926,32565.0702,airborne,A (16)
1777112357.4,-2.59947294,8.14074656,32565.16755,airborne,A (16)
1777112357.5,-2.5994805,8.14075386,32565.19375,airborne,A (16)
1777112357.6,-2.59948806,8.14076116,32565.1643,airborne,A (16)
1777112357.7,-2.59949563,8.14076847,32565.1972,airborne,A (16)
1777112357.8,-2.59950319,8.14077577,32565.21255,airborne,A (16)
1777112357.9,-2.59951076,8.140783,32565.21355,airborne,A (16)
1777112358.0,-2.59951831,8.14079045,32565.16015,airborne,A (16)
1777112358.1,-2.59952588,8.14079858,32564.93145,airborne,A (16)
1777112358.2,-2.59953343,8.14080693,32564.79565,airborne,A (16)
1777112358.3,-2.59954098,8.14081521,32564.65195,airborne,A (16)
1777112358.4,-2.59954854,8.14082349,32564.5278,airborne,A (16)
1777112358.5,-2.5995561,8.14083177,32564.5099,airborne,A (16)
1777112358.6,-2.59956366,8.14084005,32564.5262,airborne,A (16)
1777112358.7,-2.59957121,8.14084833,32564.5139,airborne,A (16)
1777112358.8,-2.59957877,8.14085661,32564.4298,airborne,A (16)
1777112358.9,-2.59958628,8.14086484,32564.46695,airborne,A (16)
1777112359.0,-2.59959394,8.14087321,32564.7221,airborne,A (16)
1777112359.1,-2.59960208,8.14088209,32564.84145,airborne,A (16)
1777112359.2,-2.59961038,8.14089111,32564.77915,airborne,A (16)
1777112359.3,-2.59961862,8.14090008,32564.71765,airborne,A (16)
1777112359.4,-2.59962686,8.14090905,32564.72185,airborne,A (16)
1777112359.5,-2.59963511,8.14091802,32564.66725,airborne,A (16)
1777112359.6,-2.59964335,8.14092699,32564.64515,airborne,A (16)
1777112359.7,-2.59965159,8.14093596,32564.70415,airborne,A (16)
1777112359.8,-2.59965984,8.14094493,32564.7512,airborne,A (16)
1777112359.9,-2.59966803,8.14095391,32564.8668,airborne,A (16)
1777112360.0,-2.59967637,8.14096286,32564.909,airborne,A (16)
1777112360.1,-2.59968521,8.14097166,32564.8582,airborne,A (16)
1777112360.2,-2.5996942,8.14098043,32564.817,airborne,A (16)
1777112360.3,-2.59970314,8.14098921,32564.77645,airborne,A (16)
1777112360.4,-2.59971207,8.14099799,32564.726,airborne,A (16)
1777112360.5,-2.59972101,8.14100677,32564.54575,airborne,A (16)
1777112360.6,-2.59972995,8.14101554,32564.33005,airborne,A (16)
1777112360.7,-2.59973889,8.14102432,32564.26805,airborne,A (16)
1777112360.8,-2.59974782,8.1410331,32564.2392,airborne,A (16)
1777112360.9,-2.59975677,8.14104184,32564.17535,airborne,A (16)
1777112361.0,-2.59976569,8.1410507,32564.14245,airborne,A (16)
1777112361.1,-2.59977452,8.14105992,32564.1347,airborne,A (16)
1777112361.2,-2.59978331,8.14106925,32564.07085,airborne,A (16)
1777112361.3,-2.59979212,8.14107854,32564.0201,airborne,A (16)
1777112361.4,-2.59980092,8.14108784,32564.09635,airborne,A (16)
1777112361.5,-2.59980973,8.14109713,32564.1587,airborne,A (16)
1777112361.6,-2.59981854,8.14110643,32564.09585,airborne,A (16)
1777112361.7,-2.59982734,8.14111572,32564.0535,airborne,A (16)
1777112361.8,-2.59983615,8.14112502,32564.0676,airborne,A (16)
1777112361.9,-2.59984493,8.14113433,32564.10615,airborne,A (16)
1777112362.0,-2.59985379,8.14114359,32564.2516,airborne,A (16)
1777112362.1,-2.59986289,8.14115276,32564.3362,airborne,A (16)
1777112362.2,-2.59987208,8.14116188,32564.4194,airborne,A (16)
1777112362.3,-2.59988124,8.14117102,32564.46285,airborne,A (16)
1777112362.4,-2.5998904,8.14118016,32564.38565,airborne,A (16)
1777112362.5,-2.59989956,8.1411893,32564.3689,airborne,A (16)
1777112362.6,-2.59990872,8.14119844,32564.21665,airborne,A (16)
1777112362.7,-2.59991788,8.14120758,32564.3169,airborne,A (16)
1777112362.8,-2.59992704,8.14121672,32564.43145,airborne,A (16)
1777112362.9,-2.59993619,8.14122587,32564.2164,airborne,A (16)
1777112363.0,-2.59994537,8.14123499,32564.226,airborne,A (16)
1777112363.1,-2.59995468,8.14124399,32564.13315,airborne,A (16)
1777112363.2,-2.59996403,8.14125297,32564.05525,airborne,A (16)
1777112363.3,-2.59997336,8.14126195,32564.02545,airborne,A (16)
1777112363.4,-2.5999827,8.14127093,32563.9702,airborne,A (16)
1777112363.5,-2.59999203,8.14127991,32563.8016,airborne,A (16)
1777112363.6,-2.60000137,8.14128889,32563.63025,airborne,A (16)
1777112363.7,-2.60001071,8.14129787,32563.66505,airborne,A (16)
1777112363.8,-2.60002004,8.14130685,32563.66515,airborne,A (16)
1777112363.9,-2.60002939,8.14131583,32563.569,airborne,A (16)
1777112364.0,-2.6000387,8.14132481,32563.61255,airborne,A (16)
1777112364.1,-2.60004789,8.14133376,32563.6321,airborne,A (16)
1777112364.2,-2.60005705,8.14134271,32563.70645,airborne,A (16)
1777112364.3,-2.60006622,8.14135165,32563.72565,airborne,A (16)
1777112364.4,-2.60007539,8.1413606,32563.7179,airborne,A (16)
1777112364.5,-2.60008456,8.14136955,32563.6749,airborne,A (16)
1777112364.6,-2.60009373,8.1413785,32563.64925,airborne,A (16)
1777112364.7,-2.6001029,8.14138744,32563.6931,airborne,A (16)
1777112364.8,-2.60011207,8.14139639,32563.6459,airborne,A (16)
1777112364.9,-2.60012121,8.14140535,32563.5325,airborne,A (16)
1777112365.0,-2.60013043,8.14141427,32563.5078,airborne,A (16)
1777112365.1,-2.60013992,8.14142309,32563.42125,airborne,A (16)
1777112365.2,-2.60014948,8.14143188,32563.32735,airborne,A (16)
1777112365.3,-2.60015902,8.14144068,32563.14415,airborne,A (16)
1777112365.4,-2.60016855,8.14144948,32562.98315,airborne,A (16)
1777112365.5,-2.60017809,8.14145828,32562.8947,airborne,A (16)
1777112365.6,-2.60018763,8.14146707,32563.0126,airborne,A (16)
1777112365.7,-2.60019716,8.14147587,32562.89595,airborne,A (16)
1777112365.8,-2.6002067,8.14148467,32562.7379,airborne,A (16)
1777112365.9,-2.60021623,8.14149346,32562.6842,airborne,A (16)
1777112366.0,-2.60022578,8.14150227,32562.40165,airborne,A (16)
1777112366.1,-2.60023537,8.14151114,32562.419,airborne,A (16)
1777112366.2,-2.60024498,8.14152002,32562.53625,airborne,A (16)
1777112366.3,-2.60025459,8.14152889,32562.47065,airborne,A (16)
1777112366.4,-2.6002642,8.14153777,32562.35545,airborne,A (16)
1777112366.5,-2.6002738,8.14154665,32562.2711,airborne,A (16)
1777112366.6,-2.60028341,8.14155552,32562.26415,airborne,A (16)
1777112366.7,-2.60029302,8.1415644,32562.2105,airborne,A (16)
1777112366.8,-2.60030263,8.14157327,32562.26475,airborne,A (16)
1777112366.9,-2.60031225,8.14158215,32562.33975,airborne,A (16)
1777112367.0,-2.60032182,8.14159103,32562.36625,airborne,A (16)
1777112367.1,-2.60033115,8.14159992,32562.2609,airborne,A (16)
1777112367.2,-2.60034041,8.14160882,32562.1592,airborne,A (16)
1777112367.3,-2.6003497,8.14161771,32562.1145,airborne,A (16)
1777112367.4,-2.60035899,8.14162661,32562.031,airborne,A (16)
1777112367.5,-2.60036827,8.1416355,32562.07175,airborne,A (16)
1777112367.6,-2.60037756,8.1416444,32562.1394,airborne,A (16)
1777112367.7,-2.60038685,8.14165329,32562.0233,airborne,A (16)
1777112367.8,-2.60039614,8.14166219,32561.94745,airborne,A (16)
1777112367.9,-2.60040543,8.14167108,32561.8379,airborne,A (16)
1777112368.0,-2.6004147,8.14167998,32561.91505,airborne,A (16)
1777112368.1,-2.60042386,8.14168889,32561.9815,airborne,A (16)
1777112368.2,-2.60043298,8.14169781,32561.83475,airborne,A (16)
1777112368.3,-2.60044212,8.14170672,32561.7025,airborne,A (16)
1777112368.4,-2.60045126,8.14171564,32561.6364,airborne,A (16)
1777112368.5,-2.60046039,8.14172455,32561.56015,airborne,A (16)
1777112368.6,-2.60046953,8.14173347,32561.3982,airborne,A (16)
1777112368.7,-2.60047867,8.14174238,32561.3763,airborne,A (16)
1777112368.8,-2.6004878,8.1417513,32561.34545,airborne,A (16)
1777112368.9,-2.60049695,8.14176021,32561.45725,airborne,A (16)
1777112369.0,-2.60050607,8.14176913,32561.54215,airborne,A (16)
1777112369.1,-2.6005151,8.14177805,32561.5869,airborne,A (16)
1777112369.2,-2.60052411,8.14178699,32561.5856,airborne,A (16)
