Counter,Date,Time,Latitude,Longitude,Mag, MagValid,CompassX, CompassY, CompassZ,GyroscopeX, GyroscopeY, GyroscopeZ,AccelerometerX, AccelerometerY, AccelerometerZ,ImuTemperature,Track,LocationSource,Hdop,FixQuality, SatellitesUsed, Altitude,HeightOverEllipsoid,SpeedOverGround,MagneticVariation,VariationDirection,ModeIndicator,GgaSentence,RmcSentence,EventCode,EventInfo,EventDataLength,EventData
131932,2026/04/25,09:40:11.000,8.13484353,-2.59297710,32567.40900,1,22306,-17514,-19538,0.298,1.826,-6.170,0.06230,-0.13243,0.99710,36.010,265.2,G,0.680,1,12,342.00,24.10,0.979,0.000, ,,'$GNGGA,094011.00,0808.09059,N,00235.57889,W,1,12,0.68,342.0,M,24.1,M,,*58','$GNRMC,094011.00,A,0808.09059,N,00235.57889,W,0.979,265.24,250426,,,A,V*18',,,,,
132032,2026/04/25,09:40:11.100,8.13484474,-2.59297702,32567.43130,1,22228,-17704,-19482,-2.076,1.487,-0.134,0.05984,-0.12530,0.98246,36.062,248.0,I,,,,,,,,,,,,,,,,
132132,2026/04/25,09:40:11.200,8.13484580,-2.59297709,32567.44585,1,22287,-17576,-19539,-4.890,0.849,6.069,0.05244,-0.11934,0.98754,36.056,230.8,I,,,,,,,,,,,,,,,,
132232,2026/04/25,09:40:11.300,8.13484662,-2.59297754,32567.40250,1,22479,-17119,-19641,-8.685,-0.456,11.325,0.04867,-0.11547,1.01009,36.054,213.7,I,,,,,,,,,,,,,,,,
132332,2026/04/25,09:40:11.400,8.13484712,-2.59297819,32567.28470,1,22778,-16430,-19804,-11.685,-4.423,15.706,0.04702,-0.10782,1.01720,36.043,196.5,I,,,,,,,,,,,,,,,,
132432,2026/04/25,09:40:11.500,8.13484725,-2.59297896,32567.27935,1,23176,-15551,-19820,-13.188,-6.473,19.717,0.04990,-0.09982,1.02786,36.034,179.3,I,,,,,,,,,,,,,,,,
132532,2026/04/25,09:40:11.600,8.13484699,-2.59297973,32567.36775,1,23556,-14427,-19615,-13.377,-4.994,22.687,0.05927,-0.08786,1.03534,36.048,162.1,I,,,,,,,,,,,,,,,,
132632,2026/04/25,09:40:11.700,8.13484637,-2.59298038,32567.30640,1,23956,-13166,-19540,-14.481,-1.287,24.109,0.05595,-0.06711,1.05126,36.024,144.9,I,,,,,,,,,,,,,,,,
132732,2026/04/25,09:40:11.800,8.13484543,-2.59298080,32567.12180,1,24300,-11895,-19731,-16.798,0.361,24.018,0.04042,-0.04675,1.05562,36.055,127.8,I,,,,,,,,,,,,,,,,
132832,2026/04/25,09:40:11.900,8.13484425,-2.59298089,32567.18340,1,24553,-10616,-19883,-17.447,-0.384,22.408,0.02881,-0.03443,1.04946,36.102,110.6,I,,,,,,,,,,,,,,,,
132932,2026/04/25,09:40:12.000,8.13484293,-2.59298070,32567.09335,1,24726,-9449,-19941,-16.278,0.663,18.528,0.02079,-0.02417,1.04295,36.059,93.4,G,0.680,1,12,346.50,24.10,1.898,0.000, ,,'$GNGGA,094012.00,0808.09056,N,00235.57858,W,1,12,0.68,346.5,M,24.1,M,,*59','$GNRMC,094012.00,A,0808.09056,N,00235.57858,W,1.898,93.45,250426,,,A,V*2B',,,,,
133032,2026/04/25,09:40:12.100,8.13484396,-2.59298032,32566.75305,1,24840,-8539,-20114,-14.722,2.571,13.969,0.01500,-0.01639,1.03208,36.061,108.6,I,,,,,,,,,,,,,,,,
133132,2026/04/25,09:40:12.200,8.13484488,-2.59297974,32566.62630,1,24831,-7885,-20372,-11.929,4.441,8.646,0.00404,-0.00398,1.01747,36.057,123.7,I,,,,,,,,,,,,,,,,
133232,2026/04/25,09:40:12.300,8.13484564,-2.59297889,32566.45910,1,24853,-7474,-20608,-9.891,3.710,3.369,-0.00646,0.00994,0.99990,36.089,138.8,I,,,,,,,,,,,,,,,,
133332,2026/04/25,09:40:12.400,8.13484617,-2.59297783,32566.29545,1,24879,-7391,-20813,-6.923,1.698,-1.543,-0.00762,0.01934,0.96789,36.089,154.0,I,,,,,,,,,,,,,,,,
133432,2026/04/25,09:40:12.500,8.13484643,-2.59297664,32566.28400,1,24772,-7550,-20897,-4.049,0.312,-6.322,-0.01583,0.02002,0.95083,36.072,169.2,I,,,,,,,,,,,,,,,,
133532,2026/04/25,09:40:12.600,8.13484639,-2.59297540,32566.28395,1,24734,-7946,-20922,-2.663,0.501,-10.041,-0.01668,0.01598,0.94786,36.102,184.3,I,,,,,,,,,,,,,,,,
133632,2026/04/25,09:40:12.700,8.13484605,-2.59297418,32566.12330,1,24670,-8530,-20924,0.637,2.367,-12.740,-0.02292,0.00872,0.95833,36.080,199.4,I,,,,,,,,,,,,,,,,
133732,2026/04/25,09:40:12.800,8.13484543,-2.59297306,32566.01365,1,24507,-9258,-21004,4.598,2.243,-14.078,-0.02109,0.00036,0.96238,36.060,214.6,I,,,,,,,,,,,,,,,,
133832,2026/04/25,09:40:12.900,8.13484456,-2.59297207,32566.01115,1,24435,-10065,-21083,7.312,1.369,-14.109,-0.02787,-0.00673,0.94112,36.083,229.8,I,,,,,,,,,,,,,,,,
133932,2026/04/25,09:40:13.000,8.13484351,-2.59297143,32566.01240,1,24269,-10888,-21114,9.743,1.575,-12.875,-0.02207,-0.00939,0.97120,36.090,244.9,G,0.680,1,12,350.80,24.10,0.638,0.000, ,,'$GNGGA,094013.00,0808.09050,N,00235.57852,W,1,12,0.68,350.8,M,24.1,M,,*5E','$GNRMC,094013.00,A,0808.09050,N,00235.57852,W,0.638,244.86,250426,,,A,V*14',,,,,
134032,2026/04/25,09:40:13.100,8.13484331,-2.59297180,32565.86805,1,24136,-11633,-20974,10.798,1.239,-10.893,-0.01797,-0.02213,0.97922,36.105,247.1,I,,,,,,,,,,,,,,,,
134132,2026/04/25,09:40:13.200,8.13484313,-2.59297229,32565.83495,1,23955,-12244,-20900,10.778,0.295,-9.453,-0.02251,-0.03389,0.96296,36.110,249.3,I,,,,,,,,,,,,,,,,
134232,2026/04/25,09:40:13.300,8.13484294,-2.59297276,32565.95070,1,23882,-12847,-20817,10.050,-0.724,-9.147,-0.00286,-0.04028,0.95526,36.076,251.5,I,,,,,,,,,,,,,,,,
134332,2026/04/25,09:40:13.400,8.13484274,-2.59297322,32566.12440,1,23729,-13436,-20558,9.707,0.783,-8.762,0.01802,-0.05049,0.89221,36.127,253.7,I,,,,,,,,,,,,,,,,
134432,2026/04/25,09:40:13.500,8.13484255,-2.59297370,32566.10085,1,23542,-13939,-20380,10.874,2.774,-7.971,0.03789,-0.04669,0.76463,36.084,255.9,I,,,,,,,,,,,,,,,,
134532,2026/04/25,09:40:13.600,8.13484235,-2.59297418,32566.08925,1,23381,-14423,-20427,9.132,3.320,-7.599,0.04196,-0.04589,0.68803,36.115,258.2,I,,,,,,,,,,,,,,,,
134632,2026/04/25,09:40:13.700,8.13484215,-2.59297466,32566.05830,1,23246,-14860,-20383,7.616,1.600,-5.791,0.03916,-0.04807,0.66125,36.092,260.4,I,,,,,,,,,,,,,,,,
134732,2026/04/25,09:40:13.800,8.13484195,-2.59297515,32566.15770,1,23221,-15156,-20287,5.842,0.587,-2.953,0.04083,-0.05114,0.62411,36.068,262.6,I,,,,,,,,,,,,,,,,
134832,2026/04/25,09:40:13.900,8.13484174,-2.59297569,32566.10320,1,23161,-15341,-20123,7.179,0.862,-1.533,0.04680,-0.05464,0.58692,36.162,264.8,I,,,,,,,,,,,,,,,,
134932,2026/04/25,09:40:14.000,8.13484156,-2.59297612,32566.10455,1,23125,-15462,-20078,6.369,2.522,-0.268,0.04407,-0.05029,0.55717,36.170,267.0,G,0.680,1,12,353.90,24.10,1.346,0.000, ,,'$GNGGA,094014.00,0808.09048,N,00235.57883,W,1,12,0.68,353.9,M,24.1,M,,*5E','$GNRMC,094014.00,A,0808.09048,N,00235.57883,W,1.346,267.03,250426,,,A,V*17',,,,,
135032,2026/04/25,09:40:14.100,8.13484034,-2.59297627,32566.12775,1,23115,-15528,-20130,4.552,2.714,0.910,0.03836,-0.04766,0.53521,36.076,284.2,I,,,,,,,,,,,,,,,,
135132,2026/04/25,09:40:14.200,8.13483924,-2.59297669,32566.12945,1,23080,-15561,-20094,3.435,2.011,1.918,0.03889,-0.05482,0.58026,36.145,301.3,I,,,,,,,,,,,,,,,,
135232,2026/04/25,09:40:14.300,8.13483833,-2.59297747,32566.16120,1,23151,-15447,-20115,2.643,0.768,3.269,0.04507,-0.06689,0.65215,36.088,318.5,I,,,,,,,,,,,,,,,,
135332,2026/04/25,09:40:14.400,8.13483772,-2.59297851,32566.20330,1,23236,-15311,-20007,1.985,-1.290,4.635,0.04714,-0.07314,0.71780,36.131,335.6,I,,,,,,,,,,,,,,,,
135432,2026/04/25,09:40:14.500,8.13483745,-2.59297971,32566.24470,1,23301,-15110,-19823,1.243,0.640,6.458,0.04516,-0.07285,0.78464,36.148,352.8,I,,,,,,,,,,,,,,,,
135532,2026/04/25,09:40:14.600,8.13483757,-2.59298096,32566.21415,1,23375,-14780,-19917,-0.612,3.487,8.508,0.03671,-0.07226,0.84566,36.150,10.0,I,,,,,,,,,,,,,,,,
135632,2026/04/25,09:40:14.700,8.13483806,-2.59298214,32566.19285,1,23542,-14340,-20133,-4.912,2.481,9.783,0.02719,-0.07419,0.90561,36.158,27.1,I,,,,,,,,,,,,,,,,
135732,2026/04/25,09:40:14.800,8.13483890,-2.59298314,32566.14295,1,23666,-13810,-20266,-8.114,-1.356,10.659,0.01816,-0.07540,0.95868,36.150,44.3,I,,,,,,,,,,,,,,,,
135832,2026/04/25,09:40:14.900,8.13484002,-2.59298390,32566.13715,1,23845,-13242,-20194,-9.542,-4.913,11.367,0.01806,-0.07631,0.98943,36.100,61.4,I,,,,,,,,,,,,,,,,
135932,2026/04/25,09:40:15.000,8.13484131,-2.59298423,32566.24960,1,24095,-12611,-20011,-11.584,-4.039,11.251,0.02319,-0.07719,1.00879,36.133,78.6,G,0.680,1,12,354.60,24.10,0.818,0.000, ,,'$GNGGA,094015.00,0808.09053,N,00235.57880,W,1,12,0.68,354.6,M,24.1,M,,*5E','$GNRMC,094015.00,A,0808.09053,N,00235.57880,W,0.818,78.59,250426,,,A,V*2D',,,,,
136032,2026/04/25,09:40:15.100,8.13484143,-2.59298386,32566.21615,1,24217,-11989,-19967,-12.434,-0.263,10.107,0.01822,-0.07276,1.03781,36.123,79.6,I,,,,,,,,,,,,,,,,
136132,2026/04/25,09:40:15.200,8.13484154,-2.59298339,32566.22680,1,24299,-11450,-20058,-13.169,-0.160,9.059,0.00694,-0.06305,1.05665,36.107,80.7,I,,,,,,,,,,,,,,,,
136232,2026/04/25,09:40:15.300,8.13484165,-2.59298295,32566.21615,1,24384,-10945,-20148,-13.729,-3.200,7.827,0.00412,-0.05561,1.05684,36.160,81.7,I,,,,,,,,,,,,,,,,
136332,2026/04/25,09:40:15.400,8.13484176,-2.59298251,32566.20170,1,24500,-10520,-20161,-13.226,-0.817,5.262,0.00769,-0.04630,1.05110,36.152,82.8,I,,,,,,,,,,,,,,,,
136432,2026/04/25,09:40:15.500,8.13484187,-2.59298207,32566.10410,1,24504,-10188,-20349,-12.803,4.097,2.800,-0.00245,-0.03416,1.05341,36.137,83.8,I,,,,,,,,,,,,,,,,
136532,2026/04/25,09:40:15.600,8.13484198,-2.59298163,32565.90960,1,24522,-9995,-20564,-11.925,1.739,0.655,-0.01622,-0.02541,1.04800,36.135,84.8,I,,,,,,,,,,,,,,,,
136632,2026/04/25,09:40:15.700,8.13484209,-2.59298119,32565.86775,1,24535,-9935,-20651,-11.309,-1.432,-1.797,-0.01613,-0.01372,1.01491,36.189,85.9,I,,,,,,,,,,,,,,,,
136732,2026/04/25,09:40:15.800,8.13484221,-2.59298074,32565.80925,1,24507,-10049,-20686,-8.613,0.184,-4.278,-0.01442,-0.00610,1.01913,36.170,86.9,I,,,,,,,,,,,,,,,,
136832,2026/04/25,09:40:15.900,8.13484231,-2.59298025,32565.79590,1,24420,-10284,-20802,-5.924,0.948,-6.710,-0.01217,-0.00464,1.01539,36.178,88.0,I,,,,,,,,,,,,,,,,
136932,2026/04/25,09:40:16.000,8.13484243,-2.59297990,32565.78415,1,24350,-10639,-20929,-4.082,0.153,-8.572,-0.01333,0.00336,0.99586,36.145,89.0,G,0.680,1,12,354.80,24.10,0.998,0.000, ,,'$GNGGA,094016.00,0808.09055,N,00235.57853,W,1,12,0.68,354.8,M,24.1,M,,*5B','$GNRMC,094016.00,A,0808.09055,N,00235.57853,W,0.998,89.02,250426,,,A,V*2F',,,,,
137032,2026/04/25,09:40:16.100,8.13484124,-2.59297982,32565.74380,1,24328,-11123,-20907,-3.126,-0.824,-9.812,-0.01311,0.01076,1.00760,36.179,72.1,I,,,,,,,,,,,,,,,,
137132,2026/04/25,09:40:16.200,8.13484017,-2.59297954,32565.78080,1,24159,-11642,-20768,-1.525,-0.867,-10.891,-0.00728,0.00345,0.99780,36.161,55.2,I,,,,,,,,,,,,,,,,
137232,2026/04/25,09:40:16.300,8.13483931,-2.59297890,32565.86830,1,23982,-12216,-20758,0.578,0.114,-11.946,-0.00107,-0.00923,1.00644,36.147,38.4,I,,,,,,,,,,,,,,,,
137332,2026/04/25,09:40:16.400,8.13483874,-2.59297803,32565.69605,1,23905,-12841,-20879,4.067,0.124,-11.243,0.00545,-0.01404,1.02679,36.168,21.5,I,,,,,,,,,,,,,,,,
137432,2026/04/25,09:40:16.500,8.13483852,-2.59297702,32565.66335,1,23768,-13420,-20803,7.396,1.912,-9.068,0.00632,-0.01628,1.00236,36.175,4.6,I,,,,,,,,,,,,,,,,
137532,2026/04/25,09:40:16.600,8.13483867,-2.59297598,32565.81345,1,23525,-13926,-20746,6.646,4.440,-6.907,0.00250,-0.01157,0.99469,36.132,347.7,I,,,,,,,,,,,,,,,,
137632,2026/04/25,09:40:16.700,8.13483918,-2.59297502,32565.83340,1,23370,-14292,-20879,6.122,2.877,-5.052,0.00164,-0.02261,1.02647,36.150,330.8,I,,,,,,,,,,,,,,,,
137732,2026/04/25,09:40:16.800,8.13484003,-2.59297424,32565.84190,1,23290,-14573,-20718,8.238,0.858,-2.774,0.01213,-0.04282,1.01247,36.217,314.0,I,,,,,,,,,,,,,,,,
137832,2026/04/25,09:40:16.900,8.13484112,-2.59297373,32565.90180,1,23253,-14729,-20561,9.587,0.795,0.012,0.02020,-0.05481,1.03602,36.183,297.1,I,,,,,,,,,,,,,,,,
137932,2026/04/25,09:40:17.000,8.13484240,-2.59297354,32566.02645,1,23297,-14788,-20419,11.273,-0.970,3.223,0.02445,-0.05541,1.02214,36.178,280.2,G,0.680,1,12,354.80,24.10,1.213,0.000, ,,'$GNGGA,094017.00,0808.09059,N,00235.57867,W,1,12,0.68,354.8,M,24.1,M,,*51','$GNRMC,094017.00,A,0808.09059,N,00235.57867,W,1.213,280.17,250426,,,A,V*13',,,,,
138032,2026/04/25,09:40:17.100,8.13484191,-2.59297384,32566.20380,1,23321,-14688,-20202,9.722,0.597,6.676,0.03294,-0.05831,1.00491,36.201,288.2,I,,,,,,,,,,,,,,,,
138132,2026/04/25,09:40:17.200,8.13484146,-2.59297420,32566.34230,1,23452,-14428,-20067,8.960,0.053,8.692,0.03864,-0.06684,1.03730,36.155,296.2,I,,,,,,,,,,,,,,,,
138232,2026/04/25,09:40:17.300,8.13484103,-2.59297464,32566.43255,1,23695,-14044,-19792,6.688,-1.334,10.444,0.03963,-0.07345,1.00751,36.168,304.1,I,,,,,,,,,,,,,,,,
138332,2026/04/25,09:40:17.400,8.13484066,-2.59297514,32566.41880,1,23876,-13578,-19622,4.063,0.017,11.681,0.03928,-0.08386,0.99505,36.192,312.1,I,,,,,,,,,,,,,,,,
138432,2026/04/25,09:40:17.500,8.13484034,-2.59297571,32566.55925,1,24004,-13063,-19505,4.083,-2.475,12.397,0.03552,-0.09384,0.99453,36.211,320.1,I,,,,,,,,,,,,,,,,
138532,2026/04/25,09:40:17.600,8.13484009,-2.59297634,32566.72155,1,24211,-12482,-19173,3.106,-3.958,12.508,0.03380,-0.09637,0.98773,36.199,328.1,I,,,,,,,,,,,,,,,,
138632,2026/04/25,09:40:17.700,8.13483991,-2.59297701,32566.87830,1,24463,-11892,-18903,1.303,-2.188,12.002,0.04394,-0.09222,0.98221,36.207,336.1,I,,,,,,,,,,,,,,,,
138732,2026/04/25,09:40:17.800,8.13483980,-2.59297771,32566.89510,1,24545,-11305,-18976,-2.095,0.943,10.877,0.04469,-0.09364,0.96820,36.203,344.0,I,,,,,,,,,,,,,,,,
138832,2026/04/25,09:40:17.900,8.13483979,-2.59297847,32566.84690,1,24632,-10840,-19065,-4.652,1.543,8.724,0.03321,-0.09582,0.97256,36.199,352.0,I,,,,,,,,,,,,,,,,
138932,2026/04/25,09:40:18.000,8.13483983,-2.59297914,32566.83370,1,24660,-10459,-18972,-6.501,0.477,6.420,0.02763,-0.09469,0.98517,36.231,0.0,G,0.660,1,12,354.90,24.10,0.226,0.000, ,,'$GNGGA,094018.00,0808.09065,N,00235.57875,W,1,12,0.66,354.9,M,24.1,M,,*5D','$GNRMC,094018.00,A,0808.09065,N,00235.57875,W,0.226,,250426,,,A,V*05',,,,,
139032,2026/04/25,09:40:18.100,8.13483989,-2.59297964,32566.79535,1,24711,-10192,-19005,-6.602,-0.999,2.894,0.02798,-0.09248,0.99492,36.199,9.9,I,,,,,,,,,,,,,,,,
139132,2026/04/25,09:40:18.200,8.13484006,-2.59298001,32566.95780,1,24806,-10090,-18997,-7.355,-1.821,-0.807,0.03033,-0.08035,0.99587,36.209,19.8,I,,,,,,,,,,,,,,,,
139232,2026/04/25,09:40:18.300,8.13484036,-2.59298038,32566.88305,1,24806,-10176,-18972,-9.520,-0.703,-3.611,0.03886,-0.06518,1.01286,36.230,29.7,I,,,,,,,,,,,,,,,,
139332,2026/04/25,09:40:18.400,8.13484077,-2.59298068,32566.68120,1,24726,-10363,-19065,-10.430,1.416,-5.840,0.04412,-0.05558,1.02513,36.234,39.6,I,,,,,,,,,,,,,,,,
139432,2026/04/25,09:40:18.500,8.13484128,-2.59298090,32566.61470,1,24585,-10641,-19283,-11.093,2.654,-7.248,0.03707,-0.04466,1.02291,36.191,49.5,I,,,,,,,,,,,,,,,,
139532,2026/04/25,09:40:18.600,8.13484187,-2.59298102,32566.58345,1,24453,-10987,-19542,-11.980,1.772,-8.193,0.03459,-0.02971,1.01912,36.211,59.5,I,,,,,,,,,,,,,,,,
139632,2026/04/25,09:40:18.700,8.13484253,-2.59298102,32566.41905,1,24391,-11359,-19715,-11.646,1.231,-9.222,0.03560,-0.02669,1.03278,36.215,69.4,I,,,,,,,,,,,,,,,,
139732,2026/04/25,09:40:18.800,8.13484323,-2.59298091,32566.16755,1,24307,-11782,-19884,-10.162,0.588,-9.857,0.03133,-0.02005,1.02633,36.186,79.3,I,,,,,,,,,,,,,,,,
139832,2026/04/25,09:40:18.900,8.13484396,-2.59298063,32566.16580,1,24160,-12189,-20045,-7.614,2.475,-8.764,0.02673,-0.00925,1.00488,36.240,89.2,I,,,,,,,,,,,,,,,,
139932,2026/04/25,09:40:19.000,8.13484469,-2.59298033,32566.06885,1,23995,-12558,-20380,-6.333,4.923,-7.150,0.01890,-0.00247,0.99604,36.234,99.1,G,0.660,1,12,354.90,24.10,0.884,0.000, ,,'$GNGGA,094019.00,0808.09064,N,00235.57856,W,1,12,0.66,354.9,M,24.1,M,,*5C','$GNRMC,094019.00,A,0808.09064,N,00235.57856,W,0.884,99.14,250426,,,A,V*2D',,,,,
140032,2026/04/25,09:40:19.100,8.13484336,-2.59298043,32565.86505,1,23880,-12870,-20674,-6.326,3.127,-6.408,0.00541,-0.00283,0.99446,36.229,81.1,I,,,,,,,,,,,,,,,,
140132,2026/04/25,09:40:19.200,8.13484211,-2.59298021,32565.72990,1,23785,-13182,-20755,-3.424,-1.060,-6.326,-0.00155,-0.00489,1.01044,36.225,63.1,I,,,,,,,,,,,,,,,,
140232,2026/04/25,09:40:19.300,8.13484105,-2.59297959,32565.75005,1,23690,-13460,-20642,-0.857,-3.273,-5.329,0.00656,-0.00262,1.01455,36.275,45.1,I,,,,,,,,,,,,,,,,
140332,2026/04/25,09:40:19.400,8.13484028,-2.59297866,32565.90285,1,23662,-13737,-20411,2.039,-1.419,-4.158,0.01278,-0.00443,0.99582,36.246,27.1,I,,,,,,,,,,,,,,,,
140432,2026/04/25,09:40:19.500,8.13483989,-2.59297753,32565.93780,1,23599,-13964,-20330,4.379,0.906,-2.248,0.01197,0.00062,0.98259,36.221,9.1,I,,,,,,,,,,,,,,,,
140532,2026/04/25,09:40:19.600,8.13483992,-2.59297634,32566.01335,1,23554,-14064,-20327,5.409,1.246,0.521,0.00879,0.00251,0.98321,36.229,351.2,I,,,,,,,,,,,,,,,,
140632,2026/04/25,09:40:19.700,8.13484036,-2.59297521,32566.06170,1,23599,-14060,-20139,3.587,-2.033,2.174,0.01381,-0.00744,1.00384,36.264,333.2,I,,,,,,,,,,,,,,,,
140732,2026/04/25,09:40:19.800,8.13484119,-2.59297427,32566.22120,1,23691,-13982,-19950,4.056,-4.071,3.124,0.02589,-0.02677,1.02643,36.262,315.2,I,,,,,,,,,,,,,,,,
140832,2026/04/25,09:40:19.900,8.13484232,-2.59297364,32566.37080,1,23752,-13842,-19784,7.294,0.889,5.028,0.03382,-0.04229,1.02561,36.219,297.2,I,,,,,,,,,,,,,,,,
140932,2026/04/25,09:40:20.000,8.13484363,-2.59297338,32566.33875,1,23824,-13682,-19686,9.434,5.363,6.868,0.02960,-0.04795,1.00903,36.283,279.2,G,0.660,1,12,355.00,24.10,0.919,0.000, ,,'$GNGGA,094020.00,0808.09066,N,00235.57866,W,1,12,0.66,355.0,M,24.1,M,,*5F','$GNRMC,094020.00,A,0808.09066,N,00235.57866,W,0.919,279.16,250426,,,A,V*1D',,,,,
141032,2026/04/25,09:40:20.100,8.13484303,-2.59297367,32566.28685,1,23851,-13418,-19802,7.499,5.214,6.563,0.01572,-0.05482,1.01352,36.271,287.3,I,,,,,,,,,,,,,,,,
141132,2026/04/25,09:40:20.200,8.13484244,-2.59297404,32566.27150,1,23886,-13199,-19812,6.584,0.787,6.157,0.00923,-0.06699,1.03628,36.221,295.4,I,,,,,,,,,,,,,,,,
141232,2026/04/25,09:40:20.300,8.13484189,-2.59297449,32566.36480,1,24007,-12986,-19650,7.786,-1.318,5.923,0.01522,-0.07310,1.01880,36.250,303.4,I,,,,,,,,,,,,,,,,
141332,2026/04/25,09:40:20.400,8.13484139,-2.59297502,32566.54270,1,24118,-12800,-19478,7.290,-1.444,4.310,0.02547,-0.07559,0.99150,36.219,311.5,I,,,,,,,,,,,,,,,,
141432,2026/04/25,09:40:20.500,8.13484095,-2.59297561,32566.65000,1,24142,-12696,-19261,4.246,-2.343,3.044,0.03862,-0.08002,0.99654,36.305,319.6,I,,,,,,,,,,,,,,,,
141532,2026/04/25,09:40:20.600,8.13484057,-2.59297625,32566.66790,1,24201,-12601,-19086,1.441,-1.418,2.100,0.05193,-0.08716,1.00204,36.262,327.7,I,,,,,,,,,,,,,,,,
141632,2026/04/25,09:40:20.700,8.13484027,-2.59297694,32566.84415,1,24230,-12537,-19008,0.353,0.210,1.692,0.05888,-0.09257,0.98666,36.288,335.8,I,,,,,,,,,,,,,,,,
141732,2026/04/25,09:40:20.800,8.13484004,-2.59297766,32566.90945,1,24189,-12468,-19016,-0.194,1.697,1.975,0.05677,-0.09515,0.98732,36.282,343.8,I,,,,,,,,,,,,,,,,
141832,2026/04/25,09:40:20.900,8.13483990,-2.59297845,32566.77895,1,24216,-12399,-19121,-1.348,3.192,2.386,0.04694,-0.09234,0.98774,36.228,351.9,I,,,,,,,,,,,,,,,,
141932,2026/04/25,09:40:21.000,8.13483983,-2.59297914,32566.64940,1,24292,-12311,-19212,-2.963,1.273,1.908,0.04209,-0.08647,0.98316,36.311,0.0,G,0.660,1,12,355.00,24.10,0.141,0.000, ,,'$GNGGA,094021.00,0808.09065,N,00235.57875,W,1,12,0.66,355.0,M,24.1,M,,*5F','$GNRMC,094021.00,A,0808.09065,N,00235.57875,W,0.141,,250426,,,A,V*0D',,,,,
142032,2026/04/25,09:40:21.100,8.13483984,-2.59297961,32566.62570,1,24278,-12251,-19187,-5.331,-1.049,0.565,0.04008,-0.07864,0.98849,36.276,9.8,I,,,,,,,,,,,,,,,,
142132,2026/04/25,09:40:21.200,8.13483996,-2.59297996,32566.62835,1,24273,-12220,-19247,-7.454,-1.969,-0.571,0.04316,-0.07154,0.99760,36.291,19.6,I,,,,,,,,,,,,,,,,
142232,2026/04/25,09:40:21.300,8.13484020,-2.59298031,32566.69435,1,24246,-12229,-19248,-8.663,-1.514,-0.862,0.05097,-0.06795,1.00377,36.289,29.4,I,,,,,,,,,,,,,,,,
142332,2026/04/25,09:40:21.400,8.13484055,-2.59298059,32566.69980,1,24219,-12223,-19314,-8.900,-0.014,-0.798,0.05295,-0.06582,1.00724,36.321,39.2,I,,,,,,,,,,,,,,,,
142432,2026/04/25,09:40:21.500,8.13484100,-2.59298078,32566.74345,1,24281,-12203,-19419,-9.114,1.099,-0.797,0.05164,-0.05666,1.01302,36.276,49.0,I,,,,,,,,,,,,,,,,
142532,2026/04/25,09:40:21.600,8.13484153,-2.59298089,32566.59610,1,24216,-12216,-19476,-9.278,0.778,-0.955,0.05012,-0.04443,1.01763,36.300,58.8,I,,,,,,,,,,,,,,,,
142632,2026/04/25,09:40:21.700,8.13484212,-2.59298088,32566.47030,1,24178,-12206,-19699,-9.521,0.341,-0.711,0.04701,-0.03294,1.01030,36.311,68.6,I,,,,,,,,,,,,,,,,
142732,2026/04/25,09:40:21.800,8.13484277,-2.59298076,32566.34975,1,24219,-12193,-19818,-9.216,0.427,-0.387,0.04367,-0.02769,1.01163,36.273,78.4,I,,,,,,,,,,,,,,,,
142832,2026/04/25,09:40:21.900,8.13484342,-2.59298049,32566.32400,1,24224,-12171,-19938,-8.562,1.058,-0.477,0.04396,-0.02642,1.00771,36.268,88.2,I,,,,,,,,,,,,,,,,
142932,2026/04/25,09:40:22.000,8.13484412,-2.59298016,32566.25185,1,24179,-12169,-20082,-7.817,1.262,0.025,0.03920,-0.02376,1.00335,36.284,98.0,G,0.660,1,12,355.00,24.10,1.006,0.000, ,,'$GNGGA,094022.00,0808.09061,N,00235.57855,W,1,12,0.66,355.0,M,24.1,M,,*5A','$GNRMC,094022.00,A,0808.09061,N,00235.57855,W,1.006,98.05,250426,,,A,V*21',,,,,
143032,2026/04/25,09:40:22.100,8.13484305,-2.59298011,32566.19955,1,24153,-12111,-20160,-6.021,-0.630,0.910,0.03404,-0.02059,1.01328,36.306,83.1,I,,,,,,,,,,,,,,,,
143132,2026/04/25,09:40:22.200,8.13484206,-2.59297984,32566.25655,1,24210,-12032,-20083,-3.663,-2.748,1.573,0.03810,-0.01641,1.01178,36.300,68.2,I,,,,,,,,,,,,,,,,
143232,2026/04/25,09:40:22.300,8.13484116,-2.59297927,32566.32525,1,24227,-11993,-19895,-2.255,-2.287,0.786,0.04600,-0.01350,0.99540,36.276,53.2,I,,,,,,,,,,,,,,,,
143332,2026/04/25,09:40:22.400,8.13484044,-2.59297847,32566.33855,1,24271,-11957,-19883,-1.851,-1.095,0.007,0.05261,-0.01298,0.99401,36.286,38.3,I,,,,,,,,,,,,,,,,
143432,2026/04/25,09:40:22.500,8.13483994,-2.59297748,32566.33790,1,24269,-11953,-19774,-0.586,-0.270,0.304,0.05478,-0.01925,1.00008,36.290,23.4,I,,,,,,,,,,,,,,,,
143532,2026/04/25,09:40:22.600,8.13483971,-2.59297638,32566.45730,1,24282,-11953,-19736,1.774,-0.069,0.915,0.05365,-0.02355,0.99957,36.312,8.5,I,,,,,,,,,,,,,,,,
