???-r^s???q??????mr^s???q???

/Gem Systems GSM-19W 9088378 v7.0 23 VI 2022 M ew3ft~v7o 
/ID 1 file 63      .b   25 IV 26
/datum  32000.00
/ 008.1350146  -002.5929778 
/UTC
/30P
/00D809A6 8919
/GPS version 2018/Aug/24
/50Hz AC filter
/12.9V
/tune initialize N auto-tune N 032.7uT
/028800bps
/time nT sq 
122928.0  32568.76 99 
122928.5  32568.68 99 
122929.0  32568.82 99 
122929.5  32568.36 99 
122930.0  32568.86 99 
122930.5  32568.57 99 
122931.0  32568.90 99 
122931.5  32569.54 99 
122932.0  32568.92 99 
122932.5  32568.79 99 
122933.0  32568.48 99 
122933.5  32569.40 99 
122934.0  32568.74 99 
122934.5  32568.79 99 
122935.0  32569.30 99 
122935.5  32568.46 99 
122936.0  32568.87 99 
122936.5  32568.66 99 
122937.0  32569.05 99 
122937.5  32568.63 99 
122938.0  32568.98 99 
122938.5  32569.23 99 
122939.0  32568.60 99 
122939.5  32568.86 99 
122940.0  32568.56 99 
122940.5  32569.15 99 
122941.0  32569.19 99 
122941.5  32568.72 99 
122942.0  32569.22 99 
122942.5  32568.48 99 
122943.0  32569.37 99 
122943.5  32568.75 99 
122944.0  32568.65 99 
122944.5  32568.87 99 
122945.0  32568.52 99 
122945.5  32569.20 99 
122946.0  32569.10 99 
122946.5  32568.72 99 
122947.0  32568.63 99 
122947.5  32568.59 99 
122948.0  32568.78 99 
122948.5  32568.77 99 
122949.0  32568.79 99 
122949.5  32568.65 99 
122950.0  32568.58 99 
122950.5  32568.87 99 
122951.0  32568.71 99 
122951.5  32568.79 99 
122952.0  32568.76 99 
122952.5  32568.94 99 
122953.0  32568.67 99 
122953.5  32568.89 99 
122954.0  32568.88 99 
122954.5  32569.22 99 
122955.0  32568.46 99 
122955.5  32568.99 99 
122956.0  32568.69 99 
122956.5  32569.42 99 
122957.0  32569.19 99 
122957.5  32568.38 99 
122958.0  32569.66 99 
122958.5  32568.84 99 
122959.0  32568.70 99 
122959.5  32568.69 99 
123000.0  32568.92 99 
123000.5  32568.94 99 
123001.0  32569.08 99 
123001.5  32569.42 99 
123002.0  32568.34 99 
123002.5  32568.85 99 
123003.0  32569.09 99 
123003.5  32568.47 99 
123004.0  32568.66 99 
123004.5  32568.84 99 
123005.0  32568.86 99 
123005.5  32568.83 99 
123006.0  32569.20 99 
123006.5  32569.00 99 
123007.0  32568.40 99 
123007.5  32568.81 99 
123008.0  32568.46 99 
123008.5  32569.07 99 
123009.0  32568.75 99 
123009.5  32568.86 99 
123010.0  32568.96 99 
123010.5  32569.37 99 
123011.0  32568.67 99 
123011.5  32569.41 99 
123012.0  32568.66 99 
123012.5  32568.96 99 
123013.0  32569.13 99 
123013.5  32568.93 99 
123014.0  32568.88 99 
123014.5  32569.43 99 
123015.0  32568.71 99 
123015.5  32568.92 99 
123016.0  32568.86 99 
123016.5  32568.86 99 
123017.0  32568.85 99 
123017.5  32568.37 99 
123018.0  32569.25 99 
123018.5  32568.96 99 
123019.0  32568.73 99 
123019.5  32568.94 99 
123020.0  32568.86 99 
123020.5  32569.11 99 
123021.0  32568.50 99 
123021.5  32569.10 99 
123022.0  32568.41 99 
123022.5  32569.12 99 
123023.0  32568.73 99 
123023.5  32569.48 99 
123024.0  32568.52 99 
123024.5  32568.64 99 
123025.0  32569.02 99 
123025.5  32569.08 99 
123026.0  32568.72 99 
123026.5  32568.49 99 
123027.0  32568.43 99 
123027.5  32569.06 99 
123028.0  32568.71 99 
123028.5  32569.01 99 
123029.0  32568.73 99 
123029.5  32568.81 99 
123030.0  32569.09 99 
123030.5  32568.79 99 
123031.0  32568.73 99 
123031.5  32568.67 99 
123032.0  32569.41 99 
123032.5  32569.00 99 
123033.0  32568.14 99 
123033.5  32569.30 99 
123034.0  32568.24 99 
123034.5  32568.47 99 
123035.0  32568.80 99 
123035.5  32568.48 99 
123036.0  32569.11 99 
123036.5  32569.03 99 
123037.0  32568.86 99 
123037.5  32568.81 99 
123038.0  32568.54 99 
123038.5  32568.73 99 
123039.0  32569.69 99 
123039.5  32568.79 99 
123040.0  32569.05 99 
123040.5  32568.66 99 
123041.0  32568.55 99 
123041.5  32568.80 99 
123042.0  32568.59 99 
123042.5  32568.59 99 
123043.0  32568.75 99 
123043.5  32568.22 99 
123044.0  32568.68 99 
123044.5  32568.77 99 
123045.0  32569.15 99 
123045.5  32568.84 99 
123046.0  32568.84 99 
123046.5  32569.11 99 
123047.0  32568.66 99 
123047.5  32568.25 99 
123048.0  32568.99 99 
123048.5  32568.81 99 
123049.0  32568.73 99 
123049.5  32568.73 99 
123050.0  32569.03 99 
123050.5  32568.60 99 
123051.0  32568.58 99 
123051.5  32568.89 99 
123052.0  32568.57 99 
123052.5  32568.69 99 
123053.0  32569.13 99 
123053.5  32568.52 99 
123054.0  32568.88 99 
123054.5  32568.34 99 
123055.0  32568.65 99 
123055.5  32568.81 99 
123056.0  32569.00 99 
123056.5  32568.46 99 
123057.0  32569.18 99 
123057.5  32568.92 99 
123058.0  32568.78 99 
123058.5  32568.81 99 
123059.0  32568.37 99 
123059.5  32568.68 99 
123100.0  32568.52 99 
123100.5  32569.21 99 
123101.0  32568.53 99 
123101.5  32568.86 99 
123102.0  32569.12 99 
123102.5  32569.08 99 
123103.0  32569.03 99 
123103.5  32568.88 99 
123104.0  32568.81 99 
123104.5  32569.19 99 
123105.0  32568.47 99 
123105.5  32568.98 99 
123106.0  32569.05 99 
123106.5  32569.22 99 
123107.0  32568.88 99 
123107.5  32568.56 99 
123108.0  32568.52 99 
123108.5  32568.74 99 
123109.0  32568.80 99 
123109.5  32568.73 99 
123110.0  32568.70 99 
123110.5  32568.49 99 
123111.0  32568.48 99 
123111.5  32568.47 99 
123112.0  32568.74 99 
123112.5  32568.76 99 
123113.0  32569.08 99 
123113.5  32568.93 99 
123114.0  32568.94 99 
123114.5  32568.11 99 
123115.0  32568.66 99 
123115.5  32568.75 99 
123116.0  32568.72 99 
123116.5  32568.68 99 
123117.0  32568.70 99 
123117.5  32568.83 99 
123118.0  32568.59 99 
123118.5  32569.23 99 
123119.0  32568.70 99 
123119.5  32568.59 99 
123120.0  32568.41 99 
123120.5  32568.50 99 
123121.0  32568.40 99 
123121.5  32568.46 99 
123122.0  32568.92 99 
123122.5  32569.13 99 
123123.0  32568.64 99 
123123.5  32568.70 99 
123124.0  32568.99 99 
123124.5  32569.08 99 
123125.0  32568.41 99 
123125.5  32568.68 99 
123126.0  32568.36 99 
123126.5  32569.24 99 
123127.0  32568.89 99 
123127.5  32568.72 99 
123128.0  32568.64 99 
123128.5  32568.74 99 
123129.0  32568.43 99 
123129.5  32568.90 99 
123130.0  32569.02 99 
123130.5  32568.77 99 
123131.0  32568.31 99 
123131.5  32568.83 99 
123132.0  32568.87 99 
123132.5  32568.24 99 
123133.0  32569.16 99 
123133.5  32569.10 99 
123134.0  32568.76 99 
123134.5  32568.81 99 
123135.0  32568.42 99 
123135.5  32569.10 99 
123136.0  32569.04 99 
123136.5  32568.93 99 
123137.0  32568.44 99 
123137.5  32569.05 99 
123138.0  32568.58 99 
123138.5  32568.77 99 
123139.0  32568.98 99 
123139.5  32568.72 99 
123140.0  32568.40 99 
123140.5  32569.21 99 
123141.0  32568.43 99 
123141.5  32569.27 99 
123142.0  32568.70 99 
123142.5  32568.65 99 
123143.0  32569.07 99 
123143.5  32568.39 99 
123144.0  32568.92 99 
123144.5  32568.95 99 
123145.0  32568.54 99 
123145.5  32568.49 99 
123146.0  32568.27 99 
123146.5  32568.93 99 
123147.0  32568.32 99 
123147.5  32569.01 99 
123148.0  32568.34 99 
123148.5  32568.60 99 
123149.0  32568.61 99 
123149.5  32568.24 99 
123150.0  32568.89 99 
123150.5  32568.82 99 
123151.0  32568.17 99 
123151.5  32568.49 99 
123152.0  32568.50 99 
123152.5  32567.93 99 
123153.0  32568.93 99 
123153.5  32568.60 99 
123154.0  32568.67 99 
123154.5  32568.76 99 
123155.0  32569.11 99 
123155.5  32568.27 99 
123156.0  32568.14 99 
123156.5  32568.78 99 
123157.0  32569.11 98 
123157.5  32569.07 98 
123158.0  32568.49 99 
123158.5  32569.10 99 
123159.0  32568.64 99 
123159.5  32569.10 99 
123200.0  32568.71 99 
123200.5  32568.94 99 
123201.0  32569.44 99 
123201.5  32568.95 99 
123202.0  32568.62 99 
123202.5  32568.46 99 
123203.0  32568.63 99 
123203.5  32569.26 99 
123204.0  32568.37 99 
123204.5  32568.98 99 
123205.0  32569.02 99 
123205.5  32568.77 99 
123206.0  32568.60 99 
123206.5  32567.91 99 
123207.0  32568.47 99 
123207.5  32568.63 99 
123208.0  32568.69 99 
123208.5  32568.97 99 
123209.0  32568.85 99 
123209.5  32569.08 99 
123210.0  32568.84 99 
123210.5  32568.32 99 
123211.0  32568.81 99 
123211.5  32568.32 99 
123212.0  32568.90 99 
123212.5  32568.58 99 
123213.0  32568.71 99 
123213.5  32569.01 99 
123214.0  32568.25 99 
123214.5  32568.86 99 
123215.0  32568.29 99 
123215.5  32568.80 99 
123216.0  32568.18 99 
123216.5  32568.75 99 
123217.0  32568.47 99 
123217.5  32568.87 99 
123218.0  32568.91 99 
123218.5  32568.30 99 
123219.0  32568.85 99 
123219.5  32568.52 99 
123220.0  32568.54 99 
123220.5  32568.90 99 
123221.0  32568.04 99 
123221.5  32569.29 99 
123222.0  32568.65 99 
123222.5  32568.48 99 
123223.0  32569.24 99 
123223.5  32568.95 99 
123224.0  32568.72 99 
123224.5  32568.15 99 
123225.0  32568.63 99 
123225.5  32568.78 99 
123226.0  32569.12 99 
123226.5  32568.42 99 
123227.0  32568.35 99 
123227.5  32568.64 99 
123228.0  32568.60 99 
123228.5  32568.76 99 
123229.0  32568.78 99 
123229.5  32569.14 99 
123230.0  32568.71 99 
123230.5  32568.97 99 
123231.0  32568.24 99 
123231.5  32568.76 99 
123232.0  32568.61 99 
123232.5  32568.29 99 
123233.0  32568.41 99 
123233.5  32569.04 99 
123234.0  32568.73 99 
123234.5  32569.05 99 
123235.0  32568.22 99 
123235.5  32568.71 99 
123236.0  32567.99 99 
123236.5  32568.70 99 
123237.0  32568.43 99 
123237.5  32568.62 99 
123238.0  32568.52 99 
123238.5  32568.64 99 
123239.0  32568.65 99 
123239.5  32568.47 99 
123240.0  32568.70 99 
123240.5  32568.53 99 
123241.0  32569.08 99 
123241.5  32568.68 99 
123242.0  32568.65 99 
123242.5  32568.44 99 
123243.0  32568.63 99 
123243.5  32569.06 99 
123244.0  32569.07 99 
123244.5  32568.78 99 
123245.0  32569.00 99 
123245.5  32568.66 99 
123246.0  32568.71 99 
123246.5  32568.65 99 
123247.0  32568.64 99 
123247.5  32568.41 99 
123248.0  32568.23 99 
123248.5  32569.09 99 
123249.0  32568.73 99 
123249.5  32568.74 99 
123250.0  32569.02 99 
123250.5  32568.72 99 
123251.0  32568.76 99 
123251.5  32568.14 99 
123252.0  32568.70 99 
123252.5  32569.17 99 
123253.0  32568.53 99 
123253.5  32568.34 99 
123254.0  32568.69 99 
123254.5  32568.68 99 
123255.0  32568.67 99 
123255.5  32568.73 99 
123256.0  32568.85 99 
123256.5  32568.48 99 
123257.0  32569.17 99 
123257.5  32568.52 99 
123258.0  32568.67 99 
123258.5  32568.66 99 
123259.0  32568.42 99 
123259.5  32568.96 99 
123300.0  32568.64 99 
123300.5  32568.31 99 
123301.0  32568.28 99 
123301.5  32568.52 99 
123302.0  32568.28 99 
123302.5  32568.69 99 
123303.0  32568.57 99 
123303.5  32568.56 99 
123304.0  32568.72 99 
123304.5  32568.27 99 
123305.0  32568.68 99 
123305.5  32568.30 99 
123306.0  32568.54 99 
123306.5  32568.38 99 
123307.0  32568.80 99 
123307.5  32568.34 99 
123308.0  32568.62 99 
123308.5  32568.57 99 
123309.0  32568.18 99 
123309.5  32568.61 99 
123310.0  32568.48 99 
123310.5  32568.22 99 
123311.0  32568.30 99 
123311.5  32568.41 99 
123312.0  32568.59 99 
123312.5  32569.02 99 
123313.0  32568.10 99 
123313.5  32568.42 99 
123314.0  32568.71 99 
123314.5  32568.92 99 
123315.0  32568.63 99 
123315.5  32568.76 99 
123316.0  32568.22 99 
123316.5  32568.72 99 
123317.0  32568.71 99 
123317.5  32568.66 99 
123318.0  32568.30 99 
123318.5  32568.82 99 
123319.0  32568.66 99 
123319.5  32568.59 99 
123320.0  32568.64 99 
123320.5  32568.31 99 
123321.0  32568.37 99 
123321.5  32568.34 99 
123322.0  32568.41 99 
123322.5  32568.38 99 
123323.0  32568.33 99 
123323.5  32568.43 99 
123324.0  32568.20 99 
123324.5  32568.91 99 
123325.0  32568.18 99 
123325.5  32568.25 99 
123326.0  32569.11 99 
123326.5  32568.69 99 
123327.0  32567.93 99 
123327.5  32568.19 99 
123328.0  32568.28 99 
123328.5  32568.30 99 
123329.0  32568.46 99 
123329.5  32568.68 99 
123330.0  32568.33 99 
123330.5  32568.27 99 
123331.0  32568.45 99 
123331.5  32568.56 99 
123332.0  32568.51 99 
123332.5  32568.34 99 
123333.0  32568.17 99 
123333.5  32568.48 99 
123334.0  32567.96 99 
123334.5  32568.54 99 
123335.0  32568.51 99 
123335.5  32567.98 99 
123336.0  32568.30 99 
123336.5  32568.37 99 
123337.0  32568.77 99 
123337.5  32568.21 99 
123338.0  32568.49 99 
123338.5  32568.48 99 
123339.0  32568.76 99 
123339.5  32568.62 99 
123340.0  32569.00 99 
123340.5  32568.05 99 
123341.0  32568.52 99 
123341.5  32568.35 99 
123342.0  32568.43 99 
123342.5  32568.19 99 
123343.0  32568.57 99 
123343.5  32568.80 99 
123344.0  32568.44 99 
123344.5  32568.43 99 
123345.0  32568.67 99 
123345.5  32568.44 99 
123346.0  32568.72 99 
123346.5  32568.21 99 
123347.0  32568.60 99 
123347.5  32568.54 99 
123348.0  32568.63 99 
123348.5  32568.20 99 
123349.0  32568.78 99 
123349.5  32568.47 99 
123350.0  32568.61 99 
123350.5  32568.56 99 
123351.0  32568.60 99 
123351.5  32568.45 99 
123352.0  32567.52 98 
123352.5  32568.57 99 
123353.0  32568.54 99 
123353.5  32568.21 99 
123354.0  32568.39 99 
123354.5  32568.50 99 
123355.0  32569.18 99 
123355.5  32568.38 99 
123356.0  32568.47 99 
123356.5  32568.23 99 
123357.0  32568.69 99 
123357.5  32568.52 99 
123358.0  32568.55 99 
123358.5  32568.67 99 
123359.0  32568.69 99 
123359.5  32568.48 99 
123400.0  32568.17 99 
123400.5  32568.76 99 
123401.0  32568.09 99 
123401.5  32568.21 99 
123402.0  32568.42 99 
123402.5  32568.27 99 
123403.0  32568.11 99 
123403.5  32568.29 99 
123404.0  32568.22 99 
123404.5  32568.01 99 
123405.0  32568.45 99 
123405.5  32568.48 99 
123406.0  32568.06 99 
123406.5  32567.86 99 
123407.0  32568.88 99 
123407.5  32568.58 99 
123408.0  32568.01 99 
123408.5  32568.33 99 
123409.0  32569.11 99 
123409.5  32568.50 99 
123410.0  32569.09 99 
123410.5  32568.13 99 
123411.0  32567.82 99 
123411.5  32568.63 99 
123412.0  32568.60 99 
123412.5  32568.60 99 
123413.0  32568.79 99 
123413.5  32568.43 99 
123414.0  32568.16 99 
123414.5  32568.45 99 
123415.0  32568.38 99 
123415.5  32568.55 99 
123416.0  32568.30 99 
123416.5  32568.32 99 
123417.0  32568.47 99 
123417.5  32568.72 99 
123418.0  32568.31 99 
123418.5  32568.85 99 
123419.0  32568.95 99 
123419.5  32568.64 99 
123420.0  32568.15 99 
123420.5  32568.26 99 
123421.0  32568.72 99 
123421.5  32568.97 99 
123422.0  32568.33 99 
123422.5  32568.65 99 
123423.0  32568.37 99 
123423.5  32568.13 99 
123424.0  32568.61 99 
123424.5  32568.51 99 
123425.0  32568.41 99 
123425.5  32568.52 99 
123426.0  32568.16 99 
123426.5  32568.72 99 
123427.0  32568.19 99 
123427.5  32569.00 99 
123428.0  32568.10 99 
123428.5  32568.02 99 
123429.0  32568.83 99 
123429.5  32568.36 99 
123430.0  32568.41 99 
123430.5  32568.62 99 
123431.0  32568.95 99 
123431.5  32568.28 99 
123432.0  32568.45 99 
123432.5  32568.25 99 
123433.0  32568.41 99 
123433.5  32568.54 99 
123434.0  32568.46 99 
123434.5  32568.31 99 
123435.0  32568.71 99 
123435.5  32568.70 99 
123436.0  32568.64 99 
123436.5  32568.60 99 
123437.0  32568.38 99 
123437.5  32568.83 99 
123438.0  32568.60 99 
123438.5  32569.26 99 
123439.0  32568.31 99 
123439.5  32568.73 99 
123440.0  32568.93 99 
123440.5  32568.12 99 
123441.0  32568.27 99 
123441.5  32568.79 99 
123442.0  32568.80 99 
123442.5  32568.74 99 
123443.0  32568.52 99 
123443.5  32569.15 99 
123444.0  32568.09 99 
123444.5  32568.85 99 
123445.0  32568.37 99 
123445.5  32568.75 99 
123446.0  32568.35 99 
123446.5  32568.58 99 
123447.0  32568.42 99 
123447.5  32568.52 99 
123448.0  32568.54 99 
123448.5  32568.65 99 
123449.0  32568.83 99 
123449.5  32569.10 99 
123450.0  32568.52 99 
123450.5  32568.34 99 
123451.0  32568.55 99 
123451.5  32568.01 99 
123452.0  32568.34 99 
123452.5  32568.20 99 
123453.0  32568.52 99 
123453.5  32568.41 99 
123454.0  32568.98 99 
123454.5  32568.15 99 
123455.0  32568.84 99 
123455.5  32568.89 99 
123456.0  32568.66 99 
123456.5  32568.81 99 
123457.0  32568.14 99 
123457.5  32568.64 99 
123458.0  32568.32 99 
123458.5  32568.34 99 
123459.0  32568.77 99 
123459.5  32568.35 99 
123500.0  32568.34 99 
123500.5  32568.81 99 
123501.0  32568.32 99 
123501.5  32568.15 99 
123502.0  32568.44 99 
123502.5  32568.95 99 
123503.0  32568.63 99 
123503.5  32568.30 99 
123504.0  32568.29 99 
123504.5  32568.55 99 
123505.0  32568.21 99 
123505.5  32568.80 99 
123506.0  32568.43 99 
123506.5  32568.20 99 
123507.0  32568.74 99 
123507.5  32567.89 99 
123508.0  32568.73 99 
123508.5  32568.72 99 
123509.0  32568.64 99 
123509.5  32568.64 99 
123510.0  32568.66 99 
123510.5  32568.22 99 
123511.0  32568.21 99 
123511.5  32568.74 99 
123512.0  32568.49 99 
123512.5  32568.10 99 
123513.0  32568.75 99 
123513.5  32569.23 99 
123514.0  32568.61 99 
123514.5  32568.92 99 
123515.0  32568.30 99 
123515.5  32568.60 99 
123516.0  32568.66 99 
123516.5  32568.53 99 
123517.0  32568.25 99 
123517.5  32568.83 99 
123518.0  32568.85 99 
123518.5  32568.46 99 
123519.0  32568.53 99 
123519.5  32568.54 99 
123520.0  32568.76 99 
123520.5  32568.35 99 
123521.0  32567.91 99 
123521.5  32569.05 99 
123522.0  32568.49 99 
123522.5  32568.41 99 
123523.0  32568.66 99 
123523.5  32568.94 99 
123524.0  32568.33 99 
123524.5  32567.84 99 
123525.0  32569.28 99 
123525.5  32568.81 99 
123526.0  32568.43 99 
123526.5  32568.66 99 
123527.0  32568.66 99 
123527.5  32568.80 99 
123528.0  32568.41 99 
123528.5  32568.59 99 
123529.0  32568.57 99 
123529.5  32568.96 99 
123530.0  32568.64 99 
123530.5  32568.44 99 
123531.0  32568.27 99 
123531.5  32569.08 99 
123532.0  32568.01 99 
123532.5  32568.55 99 
123533.0  32568.72 99 
123533.5  32568.56 99 
123534.0  32568.36 99 
123534.5  32568.37 99 
123535.0  32568.80 99 
123535.5  32569.16 99 
123536.0  32568.68 99 
123536.5  32568.68 99 
123537.0  32568.52 99 
123537.5  32569.31 99 
123538.0  32568.44 99 
123538.5  32568.86 99 
123539.0  32568.24 99 
123539.5  32569.42 99 
123540.0  32568.62 99 
123540.5  32568.82 99 
123541.0  32568.85 99 
123541.5  32568.21 99 
123542.0  32568.48 99 
123542.5  32568.97 99 
123543.0  32568.81 99 
123543.5  32568.76 99 
123544.0  32569.06 99 
123544.5  32568.68 99 
123545.0  32568.98 99 
123545.5  32568.34 99 
123546.0  32568.88 99 
123546.5  32568.59 99 
123547.0  32568.74 99 
123547.5  32568.79 99 
123548.0  32569.00 99 
123548.5  32568.90 99 
123549.0  32568.86 99 
123549.5  32568.99 99 
123550.0  32568.54 99 
123550.5  32568.73 99 
123551.0  32568.93 99 
123551.5  32568.80 99 
123552.0  32568.85 99 
123552.5  32568.47 99 
123553.0  32568.95 99 
123553.5  32568.54 99 
123554.0  32568.93 99 
123554.5  32568.58 99 
123555.0  32568.77 99 
123555.5  32568.85 99 
123556.0  32568.26 99 
123556.5  32568.94 99 
123557.0  32569.02 99 
123557.5  32568.56 99 
123558.0  32568.51 99 
123558.5  32568.82 99 
123559.0  32568.92 99 
123559.5  32568.66 99 
123600.0  32569.33 99 
123600.5  32568.91 99 
123601.0  32568.49 99 
123601.5  32568.59 99 
123602.0  32568.56 99 
123602.5  32568.85 99 
123603.0  32568.79 99 
123603.5  32568.47 99 
123604.0  32568.60 99 
123604.5  32568.62 99 
123605.0  32568.62 99 
123605.5  32568.44 99 
123606.0  32568.89 99 
123606.5  32568.06 99 
123607.0  32568.82 99 
123607.5  32568.92 99 
123608.0  32568.65 99 
123608.5  32568.47 99 
123609.0  32568.60 99 
123609.5  32568.37 99 
123610.0  32568.78 99 
123610.5  32568.88 99 
123611.0  32568.49 99 
123611.5  32569.16 99 
123612.0  32568.44 99 
123612.5  32568.76 99 
123613.0  32568.74 99 
123613.5  32569.34 99 
123614.0  32568.77 99 
123614.5  32568.89 99 
123615.0  32568.88 99 
123615.5  32569.07 99 
123616.0  32568.12 99 
123616.5  32568.59 99 
123617.0  32569.09 99 
123617.5  32568.81 99 
123618.0  32568.71 99 
123618.5  32568.73 99 
123619.0  32569.15 99 
123619.5  32568.81 99 
123620.0  32568.69 99 
123620.5  32568.49 99 
123621.0  32569.36 99 
123621.5  32568.61 99 
123622.0  32568.60 99 
123622.5  32568.72 99 
123623.0  32568.54 99 
123623.5  32569.22 99 
123624.0  32568.62 99 
123624.5  32568.56 99 
123625.0  32568.48 99 
123625.5  32568.47 99 
123626.0  32569.08 99 
123626.5  32569.31 99 
123627.0  32568.66 99 
123627.5  32569.00 99 
123628.0  32568.84 99 
123628.5  32568.95 99 
123629.0  32569.12 99 
123629.5  32568.68 99 
123630.0  32568.55 99 
123630.5  32568.84 99 
123631.0  32568.30 99 
123631.5  32568.81 99 
123632.0  32569.12 99 
123632.5  32568.76 99 
123633.0  32569.03 99 
123633.5  32568.67 99 
123634.0  32568.34 99 
123634.5  32568.75 99 
123635.0  32568.80 99 
123635.5  32568.28 99 
123636.0  32568.61 99 
123636.5  32568.69 99 
123637.0  32568.74 99 
123637.5  32568.62 99 
123638.0  32568.97 99 
123638.5  32568.61 99 
123639.0  32568.58 99 
123639.5  32568.69 99 
123640.0  32568.62 99 
123640.5  32568.63 99 
123641.0  32568.91 99 
123641.5  32568.68 99 
123642.0  32568.61 99 
123642.5  32569.12 99 
123643.0  32568.37 99 
123643.5  32568.61 99 
123644.0  32568.81 99 
123644.5  32569.22 99 
123645.0  32568.99 99 
123645.5  32568.07 99 
123646.0  32569.01 99 
123646.5  32568.68 99 
123647.0  32568.54 99 
123647.5  32568.42 99 
123648.0  32568.40 99 
123648.5  32568.37 99 
123649.0  32568.64 99 
123649.5  32568.13 99 
123650.0  32568.18 99 
123650.5  32568.82 99 
123651.0  32568.28 99 
123651.5  32568.81 99 
123652.0  32568.66 99 
123652.5  32568.43 99 
123653.0  32568.97 99 
123653.5  32568.65 99 
123654.0  32568.78 99 
123654.5  32568.82 99 
123655.0  32569.17 99 
